congress,icpsr_id,state_code,cd,state,party_code,name,first_dimension,second_dimension
36,1437,14,0,PENNSYL,200,CAMERON  S.,0.07,-0.574
36,709,14,0,PENNSYL,100,BIGLER  W.,-0.447,-0.528
36,8516,5,0,RHODE I,200,SIMMONS  J.,0.093,-0.537
36,212,5,0,RHODE I,200,ANTHONY  H.,-0.036,-0.873
36,1686,48,0,SOUTH C,100,CHESNUT  J.,-0.59,0.148
36,4007,48,0,SOUTH C,100,HAMMOND  J.,-0.627,0.304
36,4940,54,0,TENNESS,100,JOHNSON  A.,-0.323,0.922
36,6921,54,0,TENNESS,100,NICHOLSON,-0.484,-0.08
36,4296,49,0,TEXAS,100,HEMPHILL  J,-0.563,-0.669
36,10093,49,0,TEXAS,100,WIGFALL  L.,-0.644,-0.537
36,1940,6,0,VERMONT,200,COLLAMER  J,0.019,-0.531
36,3256,6,0,VERMONT,200,FOOT  S.,0.093,-0.292
36,6053,40,0,VIRGINI,100,MASON  J. M,-0.597,0.691
36,4759,40,0,VIRGINI,100,HUNTER  R.,-0.554,0.695
36,2793,25,0,WISCONS,200,DURKEE  C.,0.292,-0.208
36,2668,25,0,WISCONS,200,DOOLITTLE,0.103,-0.544
37,6550,42,0,ARKANSA,100,MITCHEL,-0.883,-0.47
37,5490,71,0,CALIFOR,100,LATHAM,-0.459,-0.703
37,6222,71,0,CALIFOR,100,MCDOUGALL,-0.444,-0.896
37,3310,1,0,CONNECT,200,FOSTER,0.018,-0.893
37,2617,1,0,CONNECT,200,DIXON,-0.065,-0.88
37,525,11,0,DELAWAR,100,BAYARD,-0.505,0.367
37,8223,11,0,DELAWAR,100,SAULSBURY,-0.544,0.311
37,9492,21,0,ILLINOI,200,TRUMBULL,0.059,0.111
37,2692,21,0,ILLINOI,100,DOUGLAS,-0.277,-0.746
37,1148,21,0,ILLINOI,200,BROWNING,-0.166,-0.479
37,7883,21,0,ILLINOI,100,RICHARDSON,-0.401,0.69
37,5442,22,0,INDIANA,200,LANE H.,0.07,0.295
37,1038,22,0,INDIANA,100,BRIGHT,-0.567,-0.422
37,10394,22,0,INDIANA,206,WRIGHT,0.003,0.647
37,9526,22,0,INDIANA,100,TURPIE,-0.424,0.358
37,3834,31,0,IOWA,200,GRIMES,0.274,0.669
37,4077,31,0,IOWA,200,HARLAN,0.218,0.236
37,7518,32,0,KANSAS,200,POMEROY,0.207,0.22
37,5443,32,0,KANSAS,200,LANE J.,0.101,0.009
37,7572,51,0,KENTUCK,100,POWELL,-0.605,0.206
37,995,51,0,KENTUCK,100,BRECKINRIDG,-0.658,-0.143
37,2380,51,0,KENTUCK,206,DAVIS,-0.298,0.202
37,3127,2,0,MAINE,200,FESSENDEN,0.087,-0.653
37,6697,2,0,MAINE,200,MORRILL,0.164,-0.487
37,5177,52,0,MARYLAN,206,KENNEDY,-0.407,-0.16
37,7282,52,0,MARYLAN,100,PEARCE,-0.509,1.012
37,4387,52,0,MARYLAN,206,HICKS,-0.275,-0.755
37,9083,3,0,MASSACH,200,SUMNER,0.195,-0.267
37,10225,3,0,MASSACH,200,WILSON H.,0.198,-0.205
37,1642,23,0,MICHIGA,200,CHANDLER,0.475,0.41
37,718,23,0,MICHIGA,200,BINGHAM,0.438,0.515
37,4627,23,0,MICHIGA,200,HOWARD,0.201,0.274
37,7854,33,0,MINNESO,100,RICE,-0.472,-0.706
37,10121,33,0,MINNESO,200,WILKINSON,0.408,0.679
37,7509,34,0,MISSOUR,100,POLK,-0.551,-0.259
37,4995,34,0,MISSOUR,100,JOHNSON W.,-0.504,0.799
37,10248,34,0,MISSOUR,206,WILSON R.,-0.361,0.262
37,4310,34,0,MISSOUR,206,HENDERSON,-0.127,0.026
37,3922,4,0,NEW HAM,200,HALE,0.133,0.103
37,1759,4,0,NEW HAM,200,CLARK,0.149,-0.634
37,9758,12,0,NEW JER,100,WALL,-0.504,0.613
37,9352,12,0,NEW JER,100,THOMSON,-0.451,-0.263
37,9255,12,0,NEW JER,200,TENEYCK,0.006,-0.5
37,4103,13,0,NEW YOR,200,HARRIS,-0.035,-0.453
37,5269,13,0,NEW YOR,200,KING,0.346,0.423
37,1846,47,0,NORTH C,100,CLINGMAN,-0.578,0.424
37,9698,24,0,OHIO,200,WADE,0.348,0.249
37,8454,24,0,OHIO,200,SHERMAN,0.053,-0.014
37,6880,72,0,OREGON,100,NESMITH,-0.333,-0.098
37,361,72,0,OREGON,200,BAKER,-0.143,-0.513
37,8849,72,0,OREGON,100,STARK,-0.435,-0.132
37,4057,72,0,OREGON,100,HARDING,-0.008,0.568
37,2101,14,0,PENNSYL,200,COWAN,-0.268,-0.512
37,10208,14,0,PENNSYL,200,WILMOT,0.266,0.195
37,212,5,0,RHODE I,200,ANTHONY,-0.006,-0.859
37,8516,5,0,RHODE I,200,SIMMONS,0.032,-0.695
37,247,5,0,RHODE I,200,ARNOLD,-0.166,-0.986
37,6921,54,0,TENNESS,100,NICHOLSON,-0.484,-0.08
37,4940,54,0,TENNESS,100,JOHNSON A.,-0.323,0.922
37,3256,6,0,VERMONT,200,FOOT,0.062,-0.434
37,1940,6,0,VERMONT,200,COLLAMER,-0.026,-0.616
37,10129,40,0,VIRGINI,206,WILLEY,-0.214,-0.281
37,1507,40,0,VIRGINI,206,CARLILE,-0.39,0.137
37,2668,25,0,WISCONS,200,DOOLITTLE,-0.05,-0.556
37,4642,25,0,WISCONS,200,HOWE,0.087,-0.114
38,6222,71,0,CALIFOR,100,MCDOUGALL,-0.444,-0.896
38,1997,71,0,CALIFOR,200,CONNESS  J.,0.197,-0.019
38,3310,1,0,CONNECT,200,FOSTER  L.S,-0.015,-1.022
38,2617,1,0,CONNECT,200,DIXON  J.,-0.173,-0.879
38,8223,11,0,DELAWAR,100,SAULSBURY,-0.561,0.284
38,7892,11,0,DELAWAR,100,RIDDLE  G.R,-0.741,-0.026
38,9492,21,0,ILLINOI,200,TRUMBULL L.,0.014,0.007
38,7883,21,0,ILLINOI,100,RICHARDSON,-0.401,0.69
38,5442,22,0,INDIANA,200,LANE  H.S.,0.07,0.295
38,4319,22,0,INDIANA,100,HENDRICKS T,-0.52,0.214
38,4077,31,0,IOWA,200,HARLAN  J.,0.215,0.233
38,3834,31,0,IOWA,200,GRIMES  J.W,0.147,0.387
38,5443,32,0,KANSAS,200,LANE  J.H.,0.101,0.009
38,7518,32,0,KANSAS,200,POMEROY  S.,0.22,0.228
38,2380,51,0,KENTUCK,206,DAVIS  G.,-0.347,0.153
38,7572,51,0,KENTUCK,100,POWELL  L.W,-0.605,0.206
38,6697,2,0,MAINE,200,MORRILL  L.,0.166,-0.493
38,3127,2,0,MAINE,200,FESSENDEN,0.059,-0.798
38,3076,2,0,MAINE,200,FARWELL  N.,0.388,-0.922
38,4387,52,0,MARYLAN,203,HICKS  T.H.,-0.275,-0.755
38,4987,52,0,MARYLAN,206,JOHNSON  R.,-0.223,-0.107
38,10225,3,0,MASSACH,200,WILSON  H.,0.198,-0.173
38,9083,3,0,MASSACH,200,SUMNER  C.,0.185,-0.196
38,4627,23,0,MICHIGA,200,HOWARD  J.M,0.243,0.252
38,1642,23,0,MICHIGA,200,CHANDLER  Z,0.462,0.321
38,10121,33,0,MINNESO,200,WILKINSON,0.408,0.679
38,7703,33,0,MINNESO,200,RAMSEY  A.,0.181,0.125
38,4310,34,0,MISSOUR,203,HENDERSON,-0.127,0.026
38,1100,34,0,MISSOUR,203,BROWN  B.G.,0.15,0.302
38,8948,65,0,NEVADA,200,STEWART  W.,0.26,-0.211
38,6992,65,0,NEVADA,200,NYE  J.W.,0.297,0.035
38,1759,4,0,NEW HAM,200,CLARK  D.,0.114,-0.65
38,3922,4,0,NEW HAM,200,HALE  J.P.,0.136,0.221
38,9255,12,0,NEW JER,200,TENEYCK  J,0.006,-0.5
38,10400,12,0,NEW JER,100,WRIGHT  W.,-0.42,-0.176
38,6677,13,0,NEW YOR,200,MORGAN  E.D,0.15,-0.699
38,4103,13,0,NEW YOR,200,HARRIS  I.,-0.035,-0.453
38,8454,24,0,OHIO,200,SHERMAN  J.,0.061,-0.037
38,9698,24,0,OHIO,200,WADE  B.F.,0.36,0.395
38,6880,72,0,OREGON,100,NESMITH  J.,-0.333,-0.098
38,4057,72,0,OREGON,100,HARDING  B.,-0.008,0.568
38,1200,14,0,PENNSYL,100,BUCKALEW  C,-0.94,-0.253
38,2101,14,0,PENNSYL,200,COWAN  E.,-0.268,-0.512
38,212,5,0,RHODE I,200,ANTHONY  H.,0.025,-0.844
38,8806,5,0,RHODE I,200,SPRAGUE  W.,0.079,-0.037
38,1940,6,0,VERMONT,200,COLLAMER  J,-0.07,-0.7
38,3256,6,0,VERMONT,200,FOOT  S.,0.031,-0.576
38,1507,40,0,VIRGINI,206,CARLILE  J.,-0.39,0.137
38,9642,56,0,WEST VI,203,VAN WINKLE,-0.142,-0.292
38,10129,56,0,WEST VI,203,WILLEY  W.T,-0.149,-0.234
38,2668,25,0,WISCONS,200,DOOLITTLE,-0.203,-0.568
38,4642,25,0,WISCONS,200,HOWE  T.O.,0.11,-0.112
39,1997,71,0,CALIFOR,200,CONNESS  J.,0.197,-0.019
39,6222,71,0,CALIFOR,100,MCDOUGALL,-0.444,-0.896
39,3310,1,0,CONNECT,200,FOSTER  L.,-0.049,-1.151
39,2617,1,0,CONNECT,200,DIXON  J.,-0.281,-0.878
39,8223,11,0,DELAWAR,100,SAULSBURY,-0.577,0.257
39,7892,11,0,DELAWAR,100,RIDDLE  G.,-0.741,-0.026
39,10419,21,0,ILLINOI,200,YATES  R.,0.173,0.534
39,9492,21,0,ILLINOI,200,TRUMBULL,-0.03,-0.097
39,4319,22,0,INDIANA,100,HENDRICKS,-0.52,0.214
39,5442,22,0,INDIANA,200,LANE  H.S.,0.07,0.295
39,3834,31,0,IOWA,200,GRIMES  J.,0.021,0.104
39,5299,31,0,IOWA,200,KIRKWOOD,0.195,0.204
39,7518,32,0,KANSAS,200,POMEROY  S.,0.233,0.237
39,5443,32,0,KANSAS,200,LANE  J.H.,0.101,0.009
39,8067,32,0,KANSAS,200,ROSS  E.G.,-0.071,0.717
39,2380,51,0,KENTUCK,100,DAVIS  G.,-0.396,0.104
39,3884,51,0,KENTUCK,100,GUTHRIE  J.,-0.589,-0.286
39,6697,2,0,MAINE,200,MORRILL  L.,0.168,-0.499
39,3127,2,0,MAINE,200,FESSENDEN,0.03,-0.943
39,2173,52,0,MARYLAN,203,CRESWELL,0.191,0.191
39,4987,52,0,MARYLAN,100,JOHNSON  R.,-0.284,-0.322
39,9083,3,0,MASSACH,200,SUMNER  C.,0.175,-0.125
39,10225,3,0,MASSACH,200,WILSON  H.,0.198,-0.142
39,4627,23,0,MICHIGA,200,HOWARD  J.,0.286,0.23
39,1642,23,0,MICHIGA,200,CHANDLER,0.449,0.233
39,6965,33,0,MINNESO,200,NORTON  D.,-0.318,0.083
39,7703,33,0,MINNESO,200,RAMSEY  A.,0.206,0.186
39,1100,34,0,MISSOUR,200,BROWN  B.G.,0.15,0.302
39,4310,34,0,MISSOUR,200,HENDERSON,-0.127,0.026
39,8948,65,0,NEVADA,200,STEWART  W.,0.242,-0.153
39,6992,65,0,NEVADA,200,NYE  J.W.,0.302,0.131
39,2129,4,0,NEW HAM,200,CRAGIN  A.,0.171,-0.237
39,1759,4,0,NEW HAM,200,CLARK  D.,0.079,-0.666
39,3247,4,0,NEW HAM,200,FOGG  G.G.,0.143,-0.291
39,8962,12,0,NEW JER,100,STOCKTON,-0.451,-0.228
39,1602,12,0,NEW JER,200,CATTELL  A.,0.177,-0.316
39,3362,12,0,NEW JER,200,FRELINGHUYS,0.049,-0.576
39,6677,13,0,NEW YOR,200,MORGAN  E.,0.15,-0.699
39,4103,13,0,NEW YOR,200,HARRIS  I.,-0.035,-0.453
39,8454,24,0,OHIO,200,SHERMAN  J.,0.069,-0.06
39,9698,24,0,OHIO,200,WADE  B.F.,0.372,0.542
39,6880,72,0,OREGON,100,NESMITH  J.,-0.333,-0.098
39,10143,72,0,OREGON,200,WILLIAMS,0.165,-0.234
39,1200,14,0,PENNSYL,100,BUCKALEW,-0.94,-0.253
39,2101,14,0,PENNSYL,200,COWAN  E.,-0.268,-0.512
39,8806,5,0,RHODE I,200,SPRAGUE  W.,0.049,-0.022
39,212,5,0,RHODE I,200,ANTHONY  H.,0.055,-0.83
39,3326,54,0,TENNESS,203,FOWLER  J.,-0.273,0.962
39,7237,54,0,TENNESS,206,PATTERSON,-0.441,0.294
39,3256,6,0,VERMONT,200,FOOT  S.,0,-0.718
39,2855,6,0,VERMONT,200,EDMUNDS  G.,0.132,-0.976
39,7504,6,0,VERMONT,200,POLAND  L.,0.198,-0.786
39,9642,56,0,WEST VI,203,VAN WINKLE,-0.142,-0.292
39,10129,56,0,WEST VI,200,WILLEY  W.,-0.084,-0.186
39,2668,25,0,WISCONS,200,DOOLITTLE,-0.357,-0.58
39,4642,25,0,WISCONS,200,HOWE  T.O.,0.133,-0.109
40,8783,41,0,ALABAMA,200,SPENCER,0.17,0.994
40,9837,41,0,ALABAMA,200,WARNER,0.175,0.565
40,7851,42,0,ARKANSA,200,RICE,0.192,0.98
40,6216,42,0,ARKANSA,200,MCDONALD,0.24,0.971
40,1997,71,0,CALIFOR,200,CONNESS,0.197,-0.019
40,1921,71,0,CALIFOR,200,COLE,0.14,-0.159
40,3122,1,0,CONNECT,200,FERRY,0.042,-0.505
40,2617,1,0,CONNECT,200,DIXON,-0.389,-0.877
40,8223,11,0,DELAWAR,100,SAULSBURY,-0.594,0.23
40,525,11,0,DELAWAR,100,BAYARD,-0.524,0.325
40,9924,43,0,FLORIDA,200,WELCH,0.302,0.608
40,7090,43,0,FLORIDA,200,OSBORN,0.398,0.819
40,9492,21,0,ILLINOI,200,TRUMBULL,-0.074,-0.2
40,10419,21,0,ILLINOI,200,YATES,0.173,0.534
40,6744,22,0,INDIANA,200,MORTON,0.11,0.439
40,4319,22,0,INDIANA,100,HENDRICKS,-0.52,0.214
40,4077,31,0,IOWA,200,HARLAN,0.212,0.23
40,3834,31,0,IOWA,200,GRIMES,-0.106,-0.178
40,7518,32,0,KANSAS,200,POMEROY,0.246,0.245
40,8067,32,0,KANSAS,200,ROSS,-0.071,0.717
40,2380,51,0,KENTUCK,100,DAVIS,-0.446,0.055
40,6197,51,0,KENTUCK,100,MCCREERY,-0.877,0.029
40,4107,45,0,LOUISIA,200,HARRIS,0.095,0.546
40,5147,45,0,LOUISIA,200,KELLOGG,0.159,0.776
40,6697,2,0,MAINE,200,MORRILL,0.17,-0.506
40,3127,2,0,MAINE,200,FESSENDEN,0.002,-1.088
40,9668,52,0,MARYLAN,100,VICKERS,-0.836,-0.302
40,4987,52,0,MARYLAN,100,JOHNSON,-0.345,-0.536
40,10082,52,0,MARYLAN,100,WHYTE,-0.683,-0.439
40,10225,3,0,MASSACH,200,WILSON,0.199,-0.111
40,9083,3,0,MASSACH,200,SUMNER,0.166,-0.055
40,1642,23,0,MICHIGA,200,CHANDLER,0.436,0.145
40,4627,23,0,MICHIGA,200,HOWARD,0.328,0.208
40,6965,33,0,MINNESO,200,NORTON,-0.318,0.083
40,7703,33,0,MINNESO,200,RAMSEY,0.23,0.248
40,2715,34,0,MISSOUR,200,DRAKE,0.255,0.192
40,4310,34,0,MISSOUR,200,HENDERSON,-0.127,0.026
40,9276,35,0,NEBRASK,200,THAYER,0.437,0.898
40,9398,35,0,NEBRASK,200,TIPTON,-0.012,0.491
40,6992,65,0,NEVADA,200,NYE,0.306,0.227
40,8948,65,0,NEVADA,200,STEWART,0.224,-0.095
40,2129,4,0,NEW HAM,200,CRAGIN,0.187,-0.237
40,7246,4,0,NEW HAM,200,PATTERSON,0.158,-0.58
40,1602,12,0,NEW JER,200,CATTELL,0.177,-0.316
40,3362,12,0,NEW JER,200,FRELINGHUYS,0.122,-0.564
40,1984,13,0,NEW YOR,200,CONKLING,0.239,-0.605
40,6677,13,0,NEW YOR,200,MORGAN,0.15,-0.699
40,6,47,0,NORTH C,200,ABBOTT,0.224,0.827
40,7521,47,0,NORTH C,200,POOL,0.198,0.98
40,8454,24,0,OHIO,200,SHERMAN,0.076,-0.083
40,9698,24,0,OHIO,200,WADE,0.384,0.688
40,10143,72,0,OREGON,200,WILLIAMS,0.165,-0.234
40,2064,72,0,OREGON,200,CORBETT,0.171,-0.161
40,1200,14,0,PENNSYL,100,BUCKALEW,-0.94,-0.253
40,1437,14,0,PENNSYL,200,CAMERON,0.111,-0.406
40,212,5,0,RHODE I,200,ANTHONY,0.085,-0.815
40,8806,5,0,RHODE I,200,SPRAGUE,0.018,-0.007
40,7967,48,0,SOUTH C,200,ROBERTSON,0.083,0.852
40,8235,48,0,SOUTH C,200,SAWYER,0.138,0.421
40,3326,54,0,TENNESS,200,FOWLER,-0.273,0.962
40,7237,54,0,TENNESS,100,PATTERSON,-0.441,0.294
40,2855,6,0,VERMONT,200,EDMUNDS,0.146,-0.976
40,6696,6,0,VERMONT,200,MORRILL,0.187,-0.974
40,9642,56,0,WEST VI,200,VANWINKLE,-0.142,-0.292
40,10129,56,0,WEST VI,200,WILLEY,-0.019,-0.139
40,2668,25,0,WISCONS,200,DOOLITTLE,-0.51,-0.591
40,4642,25,0,WISCONS,200,HOWE,0.157,-0.106
41,9837,41,0,ALABAMA,200,WARNER  W.,0.175,0.565
41,8783,41,0,ALABAMA,200,SPENCER  G.,0.21,0.982
41,6216,42,0,ARKANSA,200,MCDONALD,0.24,0.971
41,7851,42,0,ARKANSA,200,RICE  B.F.,0.192,0.98
41,1921,71,0,CALIFOR,200,COLE  C.,0.14,-0.159
41,1585,71,0,CALIFOR,100,CASSERLY,-0.556,-0.092
41,3122,1,0,CONNECT,200,FERRY  O.S.,0.042,-0.505
41,1202,1,0,CONNECT,200,BUCKINGHAM,0.179,-0.64
41,8223,11,0,DELAWAR,100,SAULSBURY,-0.611,0.203
41,528,11,0,DELAWAR,100,BAYARD  T.,-0.503,-0.444
41,7090,43,0,FLORIDA,200,OSBORN  T.,0.398,0.819
41,3571,43,0,FLORIDA,200,GILBERT  A.,0.232,0.046
41,6484,44,0,GEORGIA,100,MILLER  H.,-0.696,0.282
41,4416,44,0,GEORGIA,200,HILL  J.,-0.089,0.996
41,10419,21,0,ILLINOI,200,YATES  R.,0.173,0.534
41,9492,21,0,ILLINOI,200,TRUMBULL,-0.119,-0.304
41,7587,22,0,INDIANA,200,PRATT  D.D.,0.151,0.103
41,6744,22,0,INDIANA,200,MORTON  O.,0.156,0.432
41,4077,31,0,IOWA,200,HARLAN  J.,0.209,0.227
41,3834,31,0,IOWA,200,GRIMES  J.,-0.232,-0.46
41,4650,31,0,IOWA,200,HOWELL  J.,0.16,-0.102
41,7518,32,0,KANSAS,200,POMEROY  S.,0.259,0.254
41,8067,32,0,KANSAS,200,ROSS  E.G.,-0.071,0.717
41,6197,51,0,KENTUCK,100,MCCREERY,-0.92,0.039
41,2380,51,0,KENTUCK,100,DAVIS  G.,-0.495,0.006
41,5147,45,0,LOUISIA,200,KELLOGG  W.,0.17,0.734
41,4107,45,0,LOUISIA,200,HARRIS  J.,0.095,0.546
41,4001,2,0,MAINE,200,HAMLIN  H.,0.274,-0.824
41,3127,2,0,MAINE,200,FESSENDEN,-0.026,-1.233
41,6697,2,0,MAINE,200,MORRILL  L.,0.173,-0.512
41,3998,52,0,MARYLAN,100,HAMILTON,-0.648,-0.761
41,9668,52,0,MARYLAN,100,VICKERS  G.,-0.836,-0.302
41,10225,3,0,MASSACH,200,WILSON  H.,0.199,-0.08
41,9083,3,0,MASSACH,200,SUMNER  C.,0.156,0.016
41,4627,23,0,MICHIGA,200,HOWARD  J.,0.37,0.186
41,1642,23,0,MICHIGA,200,CHANDLER,0.423,0.057
41,7703,33,0,MINNESO,200,RAMSEY  A.,0.254,0.309
41,6965,33,0,MINNESO,100,NORTON  D.,-0.318,0.083
41,8861,33,0,MINNESO,200,STEARNS  O.,0.177,-0.078
41,152,46,0,MISSISS,200,AMES  A.,0.234,-0.138
41,7825,46,0,MISSISS,200,REVELS  H.,0.302,0.648
41,8279,34,0,MISSOUR,200,SCHURZ  C.,-0.084,-0.253
41,2715,34,0,MISSOUR,200,DRAKE  C.D.,0.255,0.192
41,764,34,0,MISSOUR,100,BLAIR  F.P.,-0.592,0.624
41,9398,35,0,NEBRASK,200,TIPTON  T.,-0.012,0.491
41,9276,35,0,NEBRASK,200,THAYER  J.,0.437,0.898
41,8948,65,0,NEVADA,200,STEWART  W.,0.207,-0.036
41,6992,65,0,NEVADA,200,NYE  J.W.,0.31,0.323
41,7246,4,0,NEW HAM,200,PATTERSON,0.158,-0.58
41,2129,4,0,NEW HAM,200,CRAGIN  A.,0.203,-0.236
41,8962,12,0,NEW JER,100,STOCKTON,-0.451,-0.228
41,1602,12,0,NEW JER,200,CATTELL  A.,0.177,-0.316
41,3107,13,0,NEW YOR,200,FENTON  R.,0.015,-0.3
41,1984,13,0,NEW YOR,200,CONKLING,0.242,-0.596
41,6,47,0,NORTH C,200,ABBOTT  J.,0.224,0.827
41,7521,47,0,NORTH C,200,POOL  J.,0.198,0.98
41,9367,24,0,OHIO,100,THURMAN  A.,-0.618,-0.204
41,8454,24,0,OHIO,200,SHERMAN  J.,0.084,-0.106
41,2064,72,0,OREGON,200,CORBETT  H.,0.171,-0.161
41,10143,72,0,OREGON,200,WILLIAMS,0.165,-0.234
41,1437,14,0,PENNSYL,200,CAMERON  S.,0.151,-0.238
41,8304,14,0,PENNSYL,200,SCOTT  J.,0.155,-0.183
41,8806,5,0,RHODE I,200,SPRAGUE  W.,-0.012,0.008
41,212,5,0,RHODE I,200,ANTHONY  H.,0.115,-0.801
41,7967,48,0,SOUTH C,200,ROBERTSON,0.063,0.716
41,8235,48,0,SOUTH C,200,SAWYER  F.,0.138,0.421
41,3326,54,0,TENNESS,200,FOWLER  J.,-0.273,0.962
41,1151,54,0,TENNESS,200,BROWNLOW,0.265,0.345
41,3203,49,0,TEXAS,200,FLANAGAN,0.213,0.297
41,3995,49,0,TEXAS,200,HAMILTON,-0.013,-0.32
41,2855,6,0,VERMONT,200,EDMUNDS  G.,0.16,-0.976
41,6696,6,0,VERMONT,200,MORRILL  J.,0.193,-0.973
41,5005,40,0,VIRGINI,100,JOHNSTON,-0.477,0.356
41,5642,40,0,VIRGINI,200,LEWIS  J.F.,0.114,0.942
41,10129,56,0,WEST VI,200,WILLEY  W.,0.046,-0.091
41,862,56,0,WEST VI,200,BOREMAN  A.,0.164,0.196
41,4642,25,0,WISCONS,200,HOWE  T.O.,0.18,-0.104
41,1524,25,0,WISCONS,200,CARPENTER,0.176,0.166
42,8783,41,0,ALABAMA,200,SPENCER G.E,0.25,0.969
42,3657,41,0,ALABAMA,100,GOLDTHWAITE,-0.608,0.256
42,7851,42,0,ARKANSA,200,RICE  B.F.,0.192,0.98
42,1824,42,0,ARKANSA,200,CLAYTON  P.,0.279,0.959
42,1921,71,0,CALIFOR,200,COLE  C.,0.14,-0.159
42,1585,71,0,CALIFOR,100,CASSERLY  E,-0.556,-0.092
42,3122,1,0,CONNECT,200,FERRY  O.S.,0.042,-0.505
42,1202,1,0,CONNECT,200,BUCKINGHAM,0.179,-0.64
42,528,11,0,DELAWAR,100,BAYARD  T.F,-0.505,-0.492
42,8222,11,0,DELAWAR,100,SAULSBURY E,-0.643,-0.632
42,3571,43,0,FLORIDA,200,GILBERT  A.,0.232,0.046
42,7090,43,0,FLORIDA,200,OSBORN  T.W,0.398,0.819
42,6978,44,0,GEORGIA,100,NORWOOD  T.,-0.625,0.353
42,4416,44,0,GEORGIA,200,HILL  J.,-0.089,0.996
42,9492,21,0,ILLINOI,200,TRUMBULL  L,-0.163,-0.408
42,5746,21,0,ILLINOI,200,LOGAN  J.A.,0.111,0.332
42,6744,22,0,INDIANA,200,MORTON  O.,0.203,0.425
42,7587,22,0,INDIANA,200,PRATT  D.D.,0.151,0.103
42,4077,31,0,IOWA,200,HARLAN  J.,0.207,0.225
42,10387,31,0,IOWA,200,WRIGHT  G.G,0.177,-0.078
42,7518,32,0,KANSAS,200,POMEROY  S.,0.272,0.262
42,1401,32,0,KANSAS,200,CALDWELL  A,0.22,0.257
42,8922,51,0,KENTUCK,100,STEVENSON J,-0.603,-0.27
42,2380,51,0,KENTUCK,100,DAVIS  G.,-0.544,-0.043
42,5878,51,0,KENTUCK,100,MACHEN  W.B,-0.599,-0.463
42,9961,45,0,LOUISIA,200,WEST  J.R.,0.145,0.543
42,5147,45,0,LOUISIA,200,KELLOGG  W.,0.181,0.692
42,6697,2,0,MAINE,200,MORRILL  L.,0.175,-0.518
42,4001,2,0,MAINE,200,HAMLIN  H.,0.27,-0.687
42,9668,52,0,MARYLAN,100,VICKERS  G.,-0.836,-0.302
42,3998,52,0,MARYLAN,100,HAMILTON  W,-0.648,-0.761
42,10225,3,0,MASSACH,200,WILSON  H.,0.199,-0.049
42,9083,3,0,MASSACH,200,SUMNER  C.,0.146,0.087
42,3123,23,0,MICHIGA,200,FERRY  T.W.,0.232,0.246
42,1642,23,0,MICHIGA,200,CHANDLER  Z,0.41,-0.031
42,7703,33,0,MINNESO,200,RAMSEY  A.,0.278,0.371
42,10268,33,0,MINNESO,200,WINDOM  W.,0.17,0.191
42,67,46,0,MISSISS,200,ALCORN  J.L,-0.006,0.57
42,152,46,0,MISSISS,200,AMES  A.,0.234,-0.138
42,8279,34,0,MISSOUR,208,SCHURZ  C.,-0.084,-0.253
42,764,34,0,MISSOUR,100,BLAIR  F.P.,-0.592,0.624
42,4457,35,0,NEBRASK,200,HITCHCOCK P,0.149,0.705
42,9398,35,0,NEBRASK,200,TIPTON  T.W,-0.012,0.491
42,6992,65,0,NEVADA,200,NYE  J.W.,0.315,0.419
42,8948,65,0,NEVADA,200,STEWART  W.,0.189,0.022
42,2129,4,0,NEW HAM,200,CRAGIN  A.H,0.219,-0.235
42,7246,4,0,NEW HAM,200,PATTERSON J,0.158,-0.58
42,8962,12,0,NEW JER,100,STOCKTON  J,-0.451,-0.228
42,3362,12,0,NEW JER,200,FRELINGHUYS,0.194,-0.551
42,1984,13,0,NEW YOR,200,CONKLING  R,0.244,-0.586
42,3107,13,0,NEW YOR,200,FENTON R.E.,0.015,-0.3
42,7521,47,0,NORTH C,200,POOL  J.,0.198,0.98
42,7737,47,0,NORTH C,100,RANSOM  M.W,-0.494,0.306
42,8454,24,0,OHIO,200,SHERMAN  J.,0.092,-0.129
42,9367,24,0,OHIO,100,THURMAN  A.,-0.636,-0.229
42,2064,72,0,OREGON,200,CORBETT  H.,0.171,-0.161
42,5152,72,0,OREGON,100,KELLY  J.K.,-0.423,-0.09
42,1437,14,0,PENNSYL,200,CAMERON  S.,0.192,-0.069
42,8304,14,0,PENNSYL,200,SCOTT  J.,0.155,-0.183
42,212,5,0,RHODE I,200,ANTHONY  H.,0.145,-0.786
42,8806,5,0,RHODE I,200,SPRAGUE  W.,-0.043,0.023
42,7967,48,0,SOUTH C,200,ROBERTSON T,0.042,0.579
42,8235,48,0,SOUTH C,200,SAWYER  F.A,0.138,0.421
42,1151,54,0,TENNESS,200,BROWNLOW  W,0.265,0.345
42,2046,54,0,TENNESS,100,COOPER  H.,-0.547,-0.231
42,3995,49,0,TEXAS,200,HAMILTON M.,-0.013,-0.32
42,3203,49,0,TEXAS,200,FLANAGAN J.,0.213,0.297
42,2855,6,0,VERMONT,200,EDMUNDS  G.,0.175,-0.976
42,6696,6,0,VERMONT,200,MORRILL  J.,0.2,-0.972
42,5642,40,0,VIRGINI,200,LEWIS  J.F.,0.114,0.942
42,5005,40,0,VIRGINI,100,JOHNSTON  J,-0.489,0.275
42,2384,56,0,WEST VI,100,DAVIS  H.G.,-0.501,-0.084
